State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,AFIJIO,ILORA I,30-01-01-001,A.U.D PRY. SCHOOL,341,1160,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,178,45,75,4,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24721/pu/100043/100043-1677590505.pdf
OYO,AFIJIO,ILORA I,30-01-01-002,BODE OPEN SPACE I,237,929,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,118,19,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24721/pu/100044/100044-1677593453.pdf
OYO,AFIJIO,ILORA I,30-01-01-005,BODE OPEN SPACE II,251,778,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24721/pu/100045/100045-1677597046.pdf
OYO,AFIJIO,ILORA I,30-01-01-006,BODE OPEN SPACE II,251,778,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,122,6,58,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24721/pu/100045/100045-1677597046.pdf
OYO,AFIJIO,ILORA I,30-01-01-007,BODE OPEN SPACE II,251,778,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24721/pu/100045/100045-1677597046.pdf
OYO,AFIJIO,ILORA II,30-01-02-008,L.G. DISPENSARY,277,779,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24722/pu/100058/100058-1677521628.pdf
OYO,AFIJIO,ILORA III,30-01-03-006,ONIFA PRY. SCHOOL,199,761,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3734/ward/24723/pu/100071/100071-1677589877.pdf
OYO,AFIJIO,AWE I,30-01-06-007,LAWN TENNIS OPEN SPACE II,148,471,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,72,21,28,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98993/result_85015_1677503936_thumb.jpg
OYO,AFIJIO,AKINMORIN/JOBELE,30-01-08-004,"ST. JOHN'S PRY SCHOOL, AKINMORIN",282,979,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,999,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99005/result_85030_1677680272_thumb.jpg
OYO,AFIJIO,IWARE,30-01-09-003,IWARE MARKET OPEN SPACE,224,713,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,76,0,24,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/003/003-1677426553.pdf
OYO,AFIJIO,IMINI,30-01-10-002,ABA ANTI OPEN SPACE,50,191,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,36,1,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99015/result_85045_1677499892_thumb.jpg
OYO,AKINYELE,IKEREKU,30-02-01-001,FALEYE VILLAGE,143,685,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,76,6,54,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99020/result_85049_1677493251_thumb.jpg
OYO,AKINYELE,IKEREKU,30-02-01-002,"METHODIST PRY. SCHOOL, IKEREKU I",144,711,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,65,7,61,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99021/result_85050_1677493442_thumb.jpg
OYO,AKINYELE,IKEREKU,30-02-01-003,"METHODIST PRY. SCHOOL, IKEREKU II",141,650,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,63,6,54,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99022/result_85051_1677493000_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-001,AGBAAGI VILLAGE,68,289,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99024/result_85053_1677581462_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-010,OLANLA  (OGBONGAN),146,569,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,51,4,58,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99033/result_85062_1677583793_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-011,OLUNLOSIN VILLAGE,103,556,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99034/result_85063_1677583938_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-001,AJOBO VILLAGE,741,3704,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,27,15,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99038/result_85067_1677666005_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-002,AKINAJO VILLAGE,61,441,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,168,18,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99039/result_85068_1677612022_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-001,ABATAN VILLAGE,61,224,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,40,1,17,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99047/result_85084_1677618594_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-005,"APONMODE, VILLAGE",228,1186,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99057/result_85095_1677561386_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-015,OLORORO SAW-MILL I,214,1051,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99067/result_85105_1677562016_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-017,OJO-EMO VILLAGE,135,905,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,35,15,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99069/result_85107_1677562128_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-001,AJOBO VILLAGE,102,570,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99071/result_85165_1677616438_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-002,ALAGBAA VILLAGE,103,629,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99072/result_85166_1677493562_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-006,IDI-ORO VILLAGE,142,740,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99085/result_85185_1677576555_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-002,ADULOJU,195,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,80,51,15,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99088/result_85190_1677492084_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-008,"COMM. PRY SCHOOL, SASA II",171,822,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,100,23,24,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99094/result_85196_1677493153_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-015,IYANA SASA I,177,720,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,102,13,15,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99101/result_85203_1677495190_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-023,"MARKET JUNCTION, SASA I",180,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99109/result_85211_1677497803_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-024,"MARKET JUNCTION, SASA II",195,996,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99110/result_85212_1677498024_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-033,"ONIKOKO, VILLAGE",164,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99119/result_85221_1677500074_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-041,OROGUN GRAMMAR SCHOOL III,161,824,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99127/result_85229_1677502424_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-048,"ARMY DAY SCHOOL, ODOGBO BARRACKS",92,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,23,63,0,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99134/result_85236_1677503080_thumb.jpg
OYO,AKINYELE,IJAYE/OJEDEJI,30-02-09-002,AJOBO VILLAGE,74,336,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99137/result_85282_1677498770_thumb.jpg
OYO,AKINYELE,AJIBADE/ALABATA/ELEKURU,30-02-10-001,AGBEDO VILLAGE,177,760,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99150/result_85298_1677601144_thumb.jpg
OYO,AKINYELE,OLORISA-OKO/OKEGBEMI/MELE,30-02-11-005,"METH. SCHOOL, OLORISA-OKO",332,1432,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99162/result_85315_1677602789_thumb.jpg
OYO,ATIBA,OKE-AFIN 1,30-03-01-003,AREAGO,152,523,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/003/003-1677419484.pdf
OYO,ATIBA,OKE-AFIN 1,30-03-01-007,INFRONT OF ATIBA COMMUNITY BANK,95,746,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,72,8,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/007/007-1677427016.pdf
OYO,ATIBA,OKE-AFIN 1,30-03-01-008,BEHIND LOCAL GOVERNMENT DISPENSARY,120,653,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,109,2,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/008/008-1677427836.pdf
OYO,ATIBA,OKE-AFIN II,30-03-02-003,IYALAMU (OKE OLOOLA),175,749,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,121,7,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24744/pu/100280/100280-1677465565.pdf
OYO,ATIBA,OKE-AFIN II,30-03-02-007,OTESIN,205,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24744/pu/100284/100284-1677473993.pdf
OYO,ATIBA,AREMO,30-03-03-001,ADESINA,185,662,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/001/001-1677426584.pdf
OYO,ATIBA,AREMO,30-03-03-002,AKESAN,128,507,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/002/002-1677409828.pdf
OYO,ATIBA,AREMO,30-03-03-004,AREMO,204,676,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/004/004-1677422059.pdf
OYO,ATIBA,BASHORUN,30-03-04-003,AREAGO,204,601,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/003/003-1677424877.pdf
OYO,ATIBA,BASHORUN,30-03-04-004,ASANMIMI,42,160,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/004/004-1677413746.pdf
OYO,ATIBA,BASHORUN,30-03-04-006,AYANBIYI,278,749,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/006/006-1677426685.pdf
OYO,ATIBA,BASHORUN,30-03-04-007,BAAGO,165,514,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/007/007-1677425900.pdf
OYO,ATIBA,BASHORUN,30-03-04-008,IDI-OGUN,184,660,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/008/008-1677388640.pdf
OYO,ATIBA,AGUNPOPO I,30-03-05-004,OKE-OLOOLA,188,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/004/004-1677393199.pdf
OYO,ATIBA,AGUNPOPO III,30-03-07-004,AKUNLEMU,183,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/004/004-1677426749.pdf
OYO,ATIBA,AGUNPOPO III,30-03-07-005,AMEJIOGBE,223,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/005/005-1677424770.pdf
OYO,ATIBA,ASHIPA I,30-03-08-002,AJALARURU/OJAALA,236,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/002/002-1677421677.pdf
OYO,ATIBA,ASHIPA I,30-03-08-005,LATULA,178,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,929,14,69,1113,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/005/005-1677423194.pdf
OYO,ATIBA,ASHIPA I,30-03-08-007,OGBEGBE,364,1713,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/007/007-1677391281.pdf
OYO,ATIBA,ASHIPA II,30-03-09-001,ABOLUPE I,205,750,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,108,10,74,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/001/001-1677426722.pdf
OYO,ATIBA,ASHIPA II,30-03-09-002,ABOLUPE II,185,689,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/002/002-1677364719.pdf
OYO,ATIBA,ASHIPA II,30-03-09-004,AJOMBADI,203,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/100344/100344-1677464827.pdf
OYO,ATIBA,ASHIPA II,30-03-09-009,LAGBIYAN,93,221,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1378,11,50,813,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/009/009-1677385785.pdf
OYO,ATIBA,ASHIPA II,30-03-09-012,OJEGBOLU,191,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24751/pu/100352/100352-1677474686.pdf
OYO,ATIBA,ASHIPA II,30-03-09-015,SAAKIN,166,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/015/015-1677359696.pdf
OYO,ATIBA,ASHIPA III,30-03-10-004,AYETORO ELESUN,65,186,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24752/pu/100360/100360-1677469859.pdf
OYO,ATIBA,ASHIPA III,30-03-10-006,ELERINLE,102,331,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/006/006-1677393093.pdf
OYO,ATIBA,ASHIPA III,30-03-10-009,IGBO-OLOGUN,70,213,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3736/ward/24752/pu/100365/100365-1677472874.pdf
OYO,ATIBA,ASHIPA III,30-03-10-012,ILOWA II,55,179,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,47,2,86,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/012/012-1677427211.pdf
OYO,ATISBO,TEDE I,30-04-01-001,BAPTIST PRIMARY SCHOOL I,159,441,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,76,28,27,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/001/001-1677403889.pdf
OYO,ATISBO,TEDE I,30-04-01-002,BAPTIST PRIMARY SCHOOL II (A),117,349,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,52,11,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/002/002-1677398385.pdf
OYO,ATISBO,TEDE I,30-04-01-003,BAPTIST PRIMARY SCHOOL II (B),46,152,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,27,3,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/003/003-1677400613.pdf
OYO,ATISBO,TEDE I,30-04-01-006,EGBEOMO COMPOUND AREA II,91,287,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,42,7,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/006/006-1677404578.pdf
OYO,ATISBO,TEDE I,30-04-01-014,AREOJE BABANI AREA,62,217,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3737/ward/24753/pu/100390/100390-1677606104.pdf
OYO,ATISBO,TEDE I,30-04-01-015,GBENAGBENA'S COMPOUND AREA,141,348,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/015/015-1677415785.pdf
OYO,ATISBO,TEDE I,30-04-01-016,OPPOSITE EBENEZER CHURCH,166,398,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/016/016-1677416103.pdf
OYO,ATISBO,TEDE II,30-04-02-015,BAARA'S VILLAGE I,142,435,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,59,1,47,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/02/pu/015/015-1677409360.pdf
OYO,ATISBO,TEDE II,30-04-02-023,CO-OPERATIVE BUILDING AREA,236,672,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,142,17,52,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/02/pu/023/023-1677402942.pdf
OYO,ATISBO,IRAWO ILE,30-04-03-001,BAPTIST PRIMARY SCHOOL I (A),100,395,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/001/001-1677419530.pdf
OYO,ATISBO,IRAWO ILE,30-04-03-003,BAPTIST PRIMARY SCHOOL II (A),203,523,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/003/003-1677419315.pdf
OYO,ATISBO,IRAWO ILE,30-04-03-004,BAPTIST PRIMARY SCHOOL II (B),77,274,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/004/004-1677418240.pdf
OYO,ATISBO,IRAWO ILE,30-04-03-006,A.U.D. SCHOOL I,135,446,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/006/006-1677418114.pdf
OYO,ATISBO,OFIKI,30-04-05-011,TOWN HALL I,154,472,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/011/011-1677423810.pdf
OYO,ATISBO,AGO ARE I,30-04-07-001,"FIRST BAPTIST PRIMARY SCHOOL,  AGO-ARE I",116,494,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,70,11,19,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/001/001-1677414816.pdf
OYO,ATISBO,AGO ARE I,30-04-07-002,"FIRST BAPTIST PRIMARY SCHOOL,  AGO-ARE II",351,962,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,227,26,59,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/002/002-1677408339.pdf
OYO,ATISBO,AGO ARE I,30-04-07-006,LOCAL GOVERNMENT DISPENSARY II,133,441,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/006/006-1677409969.pdf
OYO,ATISBO,AGO ARE I,30-04-07-009,L.A. PRIMARY SCHOOL II,102,327,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/009/009-1677407084.pdf
OYO,ATISBO,AGO ARE I,30-04-07-016,N.U.D PRIMARY SCHOOL II (B),57,402,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/016/016-1677427785.pdf
OYO,ATISBO,AGO ARE II,30-04-08-003,COURT HALL AGO-AARE III,37,151,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/003/003-1677417685.pdf
OYO,ATISBO,AGO ARE II,30-04-08-011,ARIKA COMPOUND AREA II,119,434,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/011/011-1677418630.pdf
OYO,ATISBO,AGO ARE II,30-04-08-015,ABA SIMEON,60,363,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/015/015-1677425100.pdf
OYO,ATISBO,OWO/AGUNREGE/SABE,30-04-09-001,"BAPTIST PRIMARY SCHOOL I, OWO",81,233,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/001/001-1677396509.pdf
OYO,ATISBO,OWO/AGUNREGE/SABE,30-04-09-004,CO-OPERATIVE BUILDING AREA OWO I,126,587,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/004/004-1677420712.pdf
OYO,EGBEDA,ERUNMU,30-05-01-004,BAALE AJINTI,70,379,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,53,0,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99430/result_85650_1677736757_thumb.jpg
OYO,EGBEDA,ERUNMU,30-05-01-011,"IDC SCHOOL, FATUMO I",119,749,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,84,17,24,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99437/result_85657_1677622138_thumb.jpg
OYO,EGBEDA,ERUNMU,30-05-01-012,"IDC SCHOOL, FATUMO II",73,575,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99438/result_85658_1677736619_thumb.jpg
OYO,EGBEDA,ERUNMU,30-05-01-017,"S.D.A. SCHOOL, ATAARI",104,421,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,49,8,29,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24763/pu/100543/100543-1677600402.pdf
OYO,EGBEDA,AYEDE/ALUGBO/KOLOKO,30-05-02-004,"S.D.A.  PRIMARY SCHOOL, ALUGBO II",61,288,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,31,0,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3738/ward/24764/pu/100549/100549-1677458951.pdf
OYO,EGBEDA,AYEDE/ALUGBO/KOLOKO,30-05-02-005,"S.D.A. PRIMARY SCHOOL, AYEDE I",149,744,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/02/pu/005/005-1677392537.pdf
